../0008_hpc_fragment_children_3/f_ag_ligand_1839_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_af_ligand_1425_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_af_ligand_1048_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_ae_ligand_1740_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_ad_ligand_0417_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_ac_ligand_1051_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ay_ligand_0230_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ax_ligand_0121_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ax_ligand_0053_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_aw_ligand_1688_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_aw_ligand_0703_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_av_ligand_1429_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_au_ligand_1476_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_at_ligand_0735_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_as_ligand_1038_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ap_ligand_1454_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_an_ligand_0500_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_am_ligand_0924_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_am_ligand_0462_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_al_ligand_1194_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_al_ligand_1104_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_al_ligand_0902_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_aj_ligand_1922_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ai_ligand_0614_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ae_ligand_1704_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ae_ligand_1049_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ac_ligand_0095_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ab_ligand_1383_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ab_ligand_1109_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0007_hpc_fragment_children_2/f_ab_ligand_0068_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0006_hpc_fragment_children_1/f_aj_ligand_008_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0006_hpc_fragment_children_1/f_ag_ligand_121_out.pdbqt VINA RESULT:      -8.8      0.000      0.000
../0008_hpc_fragment_children_3/f_au_ligand_0747_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_ar_ligand_0872_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_ap_ligand_0822_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_ao_ligand_0927_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_an_ligand_1144_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_am_ligand_0421_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_am_ligand_0194_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_ak_ligand_0713_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_af_ligand_0391_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_ac_ligand_1957_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_aw_ligand_1342_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_at_ligand_1946_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_at_ligand_0335_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_as_ligand_1139_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_ar_ligand_1014_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_aq_ligand_1895_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_ap_ligand_1958_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_ak_ligand_1808_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_ak_ligand_1390_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_ai_ligand_0841_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_ai_ligand_0134_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_ag_ligand_0088_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_ac_ligand_1823_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0007_hpc_fragment_children_2/f_aa_ligand_0507_out.pdbqt VINA RESULT:      -8.9      0.000      0.000
../0008_hpc_fragment_children_3/f_ax_ligand_1924_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
../0008_hpc_fragment_children_3/f_ax_ligand_0548_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
../0008_hpc_fragment_children_3/f_as_ligand_1528_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
../0008_hpc_fragment_children_3/f_ao_ligand_1559_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
../0008_hpc_fragment_children_3/f_ag_ligand_1135_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
../0007_hpc_fragment_children_2/f_at_ligand_1689_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
